,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_SH_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_SH_PA,h_avg_pf,imputed
4,LAD-2015-04-06,2015-04-06,LAD,H,SDP,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.317,680.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,1
5,LAD-2015-04-08,2015-04-08,LAD,H,SDP,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.317,680.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,1
6,ARI-2015-04-10,2015-04-10,LAD,A,ARI,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.317,680.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,1
7,ARI-2015-04-12,2015-04-12,LAD,A,ARI,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.317,680.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,1
8,LAD-2015-04-13,2015-04-13,LAD,H,SEA,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.317,680.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,1
9,LAD-2015-04-18,2015-04-18,LAD,H,COL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.317,680.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,1
10,SFG-2015-04-23,2015-04-23,LAD,A,SFG,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.317,680.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,1
11,CHC-2015-06-23,2015-06-23,LAD,A,CHC,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.317,680.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,1
12,CHC-2015-06-24,2015-06-24,LAD,A,CHC,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.317,680.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,1
13,CHC-2015-06-25,2015-06-25,LAD,A,CHC,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.317,680.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,1
