,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,MIN-2014-03-31,2014-03-31,MIN,A,CHW,DH,4,4,0,2,1,0,0,0,0,0,2,0,0,0,0
1,MIN-2014-04-02,2014-04-02,MIN,A,CHW,PH,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2,MIN-2014-04-03,2014-04-03,MIN,A,CHW,1B,5,5,0,2,2,0,0,6,0,0,1,0,0,0,0
3,MIN-2014-04-04,2014-04-04,MIN,A,CLE,DH,4,4,1,1,0,0,1,1,0,0,1,0,0,0,0
4,MIN-2014-04-05,2014-04-05,MIN,A,CLE,DH,5,4,2,1,0,0,0,0,0,0,1,1,0,0,0
5,MIN-2014-04-06,2014-04-06,MIN,A,CLE,DH,5,5,1,2,1,0,0,4,0,0,1,0,0,0,1
6,MIN-2014-04-07,2014-04-07,MIN,H,OAK,RF,5,4,1,1,0,0,0,0,1,0,2,0,0,0,0
7,MIN-2014-04-09,2014-04-09,MIN,H,OAK,DH,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0
8,MIN-2014-04-10,2014-04-10,MIN,H,OAK,DH,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0
9,MIN-2014-04-11,2014-04-11,MIN,H,KCR,RF,3,3,1,2,1,0,0,3,0,0,1,0,0,0,0
10,MIN-2014-04-12,2014-04-12,MIN,H,KCR,RF,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0
11,MIN-2014-04-13,2014-04-13,MIN,H,KCR,RF,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0
12,MIN-2014-04-15,2014-04-15,MIN,H,TOR,RF,5,5,0,3,1,0,0,1,0,0,0,0,0,0,0
13,MIN-2014-04-17,2014-04-17,MIN,H,TOR,RF,4,3,1,2,1,0,0,1,1,0,1,0,0,0,0
14,MIN-2014-04-17,2014-04-17,MIN,H,TOR,1B,5,4,0,3,2,0,0,3,1,0,0,0,0,0,0
15,MIN-2014-04-18,2014-04-18,MIN,A,KCR,RF,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
16,MIN-2014-04-19,2014-04-19,MIN,A,KCR,RF,4,4,1,2,0,0,0,0,0,0,2,0,0,0,0
17,MIN-2014-04-20,2014-04-20,MIN,A,KCR,RF,4,4,0,1,0,0,0,1,0,0,2,0,0,0,0
18,MIN-2014-04-22,2014-04-22,MIN,A,TBR,RF,4,4,1,1,0,0,1,2,0,0,2,0,0,0,0
19,MIN-2014-04-23,2014-04-23,MIN,A,TBR,DH,6,6,1,2,0,0,1,4,0,0,2,0,0,0,0
20,MIN-2014-04-24,2014-04-24,MIN,A,TBR,RF,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
21,MIN-2014-04-25,2014-04-25,MIN,H,DET,RF,5,5,1,1,0,0,0,1,0,0,2,0,0,0,0
22,MIN-2014-04-26,2014-04-26,MIN,H,DET,1B,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0
23,MIN-2014-04-30,2014-04-30,MIN,H,LAD,RF,5,4,0,0,0,0,0,0,1,0,1,0,0,0,0
24,MIN-2014-05-01,2014-05-01,MIN,H,LAD,1B,6,5,0,1,0,0,0,0,1,0,1,0,0,0,0
