,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,PIT-2014-09-03,2014-09-03,PIT,A,STL,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,PIT-2014-09-05,2014-09-05,PIT,A,CHC,SS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,PIT-2014-09-06,2014-09-06,PIT,A,CHC,PR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,PIT-2014-09-11,2014-09-11,PIT,A,PHI,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,PIT-2014-09-19,2014-09-19,PIT,H,MIL,PR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,PIT-2014-09-20,2014-09-20,PIT,H,MIL,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,PIT-2014-09-23,2014-09-23,PIT,A,ATL,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,PIT-2014-09-26,2014-09-26,PIT,A,CIN,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,PHI-2015-09-14,2015-09-14,PHI,H,WSN,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,PHI-2015-09-15,2015-09-15,PHI,H,WSN,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,PHI-2015-09-16,2015-09-16,PHI,H,WSN,3B,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0
3,PHI-2015-09-18,2015-09-18,PHI,A,ATL,PH,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4,PHI-2015-09-23,2015-09-23,PHI,A,MIA,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,PHI-2015-09-26,2015-09-26,PHI,A,WSN,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6,PHI-2015-09-29,2015-09-29,PHI,H,NYM,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7,PHI-2015-09-30,2015-09-30,PHI,H,NYM,PH,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8,PHI-2015-10-01,2015-10-01,PHI,H,NYM,SS,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
9,PHI-2015-10-03,2015-10-03,PHI,H,MIA,SS,2,2,1,2,0,1,0,0,0,0,0,0,0,0,0
10,PHI-2015-10-03,2015-10-03,PHI,H,MIA,SS,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,ATL-2016-05-02,2016-05-02,ATL,A,NYM,PH,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,ATL-2016-05-04,2016-05-04,ATL,A,NYM,RF,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
