,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,TEX-2014-03-31,2014-03-31,TEX,H,PHI,SS,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0
1,TEX-2014-04-01,2014-04-01,TEX,H,PHI,SS,5,3,0,1,0,0,0,0,0,0,1,0,2,0,0
2,TEX-2014-04-02,2014-04-02,TEX,H,PHI,SS,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
3,TEX-2014-04-04,2014-04-04,TEX,A,TBR,SS,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0
4,TEX-2014-04-05,2014-04-05,TEX,A,TBR,SS,4,4,1,3,0,0,0,1,0,0,0,0,0,0,0
5,TEX-2014-04-06,2014-04-06,TEX,A,TBR,SS,4,4,1,1,0,0,1,2,0,0,2,0,0,0,0
6,TEX-2014-04-07,2014-04-07,TEX,A,BOS,SS,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
7,TEX-2014-04-08,2014-04-08,TEX,A,BOS,SS,5,4,1,1,0,0,0,0,0,0,2,0,1,0,0
8,TEX-2014-04-09,2014-04-09,TEX,A,BOS,SS,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0
9,TEX-2014-04-11,2014-04-11,TEX,H,HOU,SS,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0
10,TEX-2014-04-12,2014-04-12,TEX,H,HOU,SS,5,3,2,2,0,0,0,0,2,0,0,0,0,0,0
11,TEX-2014-04-13,2014-04-13,TEX,H,HOU,SS,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0
12,TEX-2014-04-14,2014-04-14,TEX,H,SEA,SS,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0
13,TEX-2014-04-15,2014-04-15,TEX,H,SEA,SS,4,4,1,2,1,0,0,0,0,0,0,0,0,0,1
14,TEX-2014-04-16,2014-04-16,TEX,H,SEA,SS,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0
