,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,TBR-2014-04-12,2014-04-12,TBR,A,CIN,CF RF,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0
1,TBR-2014-05-17,2014-05-17,TBR,A,LAA,CF,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0
2,TBR-2014-05-18,2014-05-18,TBR,A,LAA,CF,4,4,1,1,0,0,1,2,0,0,1,0,0,0,0
3,TBR-2014-05-20,2014-05-20,TBR,H,OAK,PH CF,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4,TBR-2014-05-21,2014-05-21,TBR,H,OAK,PR RF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,TBR-2014-05-28,2014-05-28,TBR,A,TOR,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,TBR-2014-05-31,2014-05-31,TBR,A,BOS,RF,3,3,1,2,0,0,1,1,0,0,1,0,0,0,0
7,TBR-2014-06-01,2014-06-01,TBR,A,BOS,RF,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0
8,TBR-2014-06-02,2014-06-02,TBR,A,MIA,PH RF,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9,TBR-2014-06-03,2014-06-03,TBR,A,MIA,CF,4,4,0,1,0,1,0,0,0,0,2,0,0,0,0
10,TBR-2014-06-04,2014-06-04,TBR,H,MIA,RF,4,3,0,1,1,0,0,0,1,0,0,0,0,0,0
11,TBR-2014-06-05,2014-06-05,TBR,H,MIA,RF,4,3,1,3,1,0,1,1,1,0,0,0,0,0,0
12,TBR-2014-06-06,2014-06-06,TBR,H,SEA,RF,4,3,1,2,1,0,0,0,1,0,0,0,0,0,0
13,TBR-2014-06-07,2014-06-07,TBR,H,SEA,RF,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
14,TBR-2014-06-08,2014-06-08,TBR,H,SEA,RF,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0
15,TBR-2014-06-09,2014-06-09,TBR,H,SEA,RF,4,3,0,1,1,0,0,0,1,0,0,0,0,0,0
16,TBR-2014-06-10,2014-06-10,TBR,H,STL,RF,5,5,0,2,1,0,0,0,0,0,1,0,0,0,1
17,TBR-2014-06-11,2014-06-11,TBR,H,STL,RF,4,2,1,0,0,0,0,0,2,0,0,0,0,0,0
18,TBR-2014-06-13,2014-06-13,TBR,A,HOU,RF,5,5,0,2,0,1,0,0,0,0,2,0,0,0,0
19,TBR-2014-06-14,2014-06-14,TBR,A,HOU,RF,4,4,2,2,2,0,0,0,0,0,1,0,0,0,0
