,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,SFG-2014-03-31,2014-03-31,SFG,A,ARI,3B,5,5,0,1,0,0,0,1,0,0,2,0,0,0,0
1,SFG-2014-04-01,2014-04-01,SFG,A,ARI,3B,4,3,1,1,0,0,0,0,1,0,0,0,0,0,0
2,SFG-2014-04-02,2014-04-02,SFG,A,ARI,3B,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0
3,SFG-2014-04-03,2014-04-03,SFG,A,ARI,3B,5,5,1,1,1,0,0,0,0,0,1,0,0,0,0
4,SFG-2014-04-04,2014-04-04,SFG,A,LAD,3B,5,4,1,0,0,0,0,0,1,0,1,0,0,0,0
5,SFG-2014-04-05,2014-04-05,SFG,A,LAD,3B,5,3,1,1,0,0,1,3,2,0,0,0,0,0,0
6,SFG-2014-04-06,2014-04-06,SFG,A,LAD,3B,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0
7,SFG-2014-04-08,2014-04-08,SFG,H,ARI,3B,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0
8,SFG-2014-04-09,2014-04-09,SFG,H,ARI,3B,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0
9,SFG-2014-04-10,2014-04-10,SFG,H,ARI,3B,5,3,1,0,0,0,0,0,2,0,0,0,0,0,1
10,SFG-2014-04-11,2014-04-11,SFG,H,COL,3B,4,4,1,1,0,0,0,0,0,0,2,0,0,0,0
11,SFG-2014-04-12,2014-04-12,SFG,H,COL,3B,4,4,0,1,1,0,0,0,0,0,2,0,0,0,0
12,SFG-2014-04-13,2014-04-13,SFG,H,COL,3B,4,4,1,2,0,0,1,1,0,0,0,0,0,0,1
13,SFG-2014-04-15,2014-04-15,SFG,H,LAD,3B,6,5,0,0,0,0,0,0,1,0,1,0,0,0,0
14,SFG-2014-04-16,2014-04-16,SFG,H,LAD,3B,4,4,0,2,0,0,0,1,0,0,0,0,0,0,0
15,SFG-2014-04-17,2014-04-17,SFG,H,LAD,3B,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0
16,SFG-2014-04-18,2014-04-18,SFG,A,SDP,3B,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0
17,SFG-2014-04-19,2014-04-19,SFG,A,SDP,3B,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0
18,SFG-2014-04-21,2014-04-21,SFG,A,COL,3B,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0
19,SFG-2014-04-22,2014-04-22,SFG,A,COL,3B,4,3,0,1,1,0,0,0,1,0,0,0,0,0,1
20,SFG-2014-04-23,2014-04-23,SFG,A,COL,3B,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0
21,SFG-2014-04-25,2014-04-25,SFG,H,CLE,3B,3,3,1,1,0,1,0,0,0,0,1,0,0,0,0
22,SFG-2014-04-26,2014-04-26,SFG,H,CLE,3B,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0
23,SFG-2014-04-27,2014-04-27,SFG,H,CLE,3B,4,4,1,2,1,0,0,0,0,0,1,0,0,0,0
24,SFG-2014-04-28,2014-04-28,SFG,H,SDP,3B,4,4,0,0,0,0,0,0,0,0,1,0,0,0,1
25,SFG-2014-04-29,2014-04-29,SFG,H,SDP,3B,4,3,1,1,0,0,0,0,1,1,0,0,0,0,0
26,SFG-2014-05-02,2014-05-02,SFG,A,ATL,3B,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0
27,SFG-2014-05-03,2014-05-03,SFG,A,ATL,3B,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0
28,SFG-2014-05-04,2014-05-04,SFG,A,ATL,3B,4,3,0,0,0,0,0,0,0,0,2,1,0,0,0
29,SFG-2014-05-05,2014-05-05,SFG,A,PIT,3B,4,4,1,1,0,0,0,0,0,0,0,0,0,0,1
30,SFG-2014-05-06,2014-05-06,SFG,A,PIT,3B,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0
31,SFG-2014-05-07,2014-05-07,SFG,A,PIT,PH,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
32,SFG-2014-05-08,2014-05-08,SFG,A,LAD,3B,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0
33,SFG-2014-05-09,2014-05-09,SFG,A,LAD,3B,4,3,0,0,0,0,0,0,1,1,0,0,0,0,0
34,SFG-2014-05-10,2014-05-10,SFG,A,LAD,3B,4,4,0,1,0,0,0,0,0,0,1,0,0,0,1
35,SFG-2014-05-11,2014-05-11,SFG,A,LAD,3B,5,5,1,3,1,0,0,2,0,0,0,0,0,0,1
36,SFG-2014-05-12,2014-05-12,SFG,H,ATL,3B,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0
37,SFG-2014-05-13,2014-05-13,SFG,H,ATL,3B,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
38,SFG-2014-05-14,2014-05-14,SFG,H,ATL,3B,3,3,1,2,0,0,0,1,0,0,0,0,0,0,0
39,SFG-2014-05-15,2014-05-15,SFG,H,MIA,3B,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0
40,SFG-2014-05-16,2014-05-16,SFG,H,MIA,3B,4,4,1,2,2,0,0,1,0,0,0,0,0,0,1
41,SFG-2014-05-17,2014-05-17,SFG,H,MIA,3B,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0
42,SFG-2014-05-18,2014-05-18,SFG,H,MIA,3B,4,4,2,2,0,0,1,1,0,0,0,0,0,0,0
43,SFG-2014-05-20,2014-05-20,SFG,A,COL,3B,4,4,0,0,0,0,0,0,0,0,1,0,0,0,1
44,SFG-2014-05-21,2014-05-21,SFG,A,COL,3B,4,4,1,2,0,0,1,1,0,0,0,0,0,0,0
45,SFG-2014-05-22,2014-05-22,SFG,A,COL,3B,4,4,0,1,1,0,0,1,0,0,0,0,0,0,0
46,SFG-2014-05-23,2014-05-23,SFG,H,MIN,3B,4,4,1,1,0,0,1,3,0,0,1,0,0,0,0
47,SFG-2014-05-24,2014-05-24,SFG,H,MIN,3B,4,3,1,1,0,0,1,2,0,0,0,0,0,1,0
48,SFG-2014-05-25,2014-05-25,SFG,H,MIN,3B,4,4,1,2,0,0,0,1,0,0,0,0,0,0,0
49,SFG-2014-05-26,2014-05-26,SFG,H,CHC,3B,4,4,1,2,0,0,1,3,0,0,1,0,0,0,0
50,SFG-2014-05-27,2014-05-27,SFG,H,CHC,3B,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0
51,SFG-2014-05-28,2014-05-28,SFG,H,CHC,3B,4,3,1,2,0,0,0,1,1,1,0,0,0,0,0
52,SFG-2014-05-29,2014-05-29,SFG,A,STL,3B,4,3,2,1,0,0,1,1,1,1,0,0,0,0,0
53,SFG-2014-05-30,2014-05-30,SFG,A,STL,3B,5,5,2,2,1,0,0,0,0,0,1,0,0,0,0
54,SFG-2014-05-31,2014-05-31,SFG,A,STL,3B,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0
55,SFG-2014-06-01,2014-06-01,SFG,A,STL,3B,5,4,1,1,1,0,0,0,1,0,0,0,0,0,0
56,SFG-2014-06-03,2014-06-03,SFG,A,CIN,3B,4,3,0,0,0,0,0,1,0,0,2,0,0,1,0
57,SFG-2014-06-04,2014-06-04,SFG,A,CIN,3B,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
58,SFG-2014-06-05,2014-06-05,SFG,A,CIN,3B,5,5,2,3,0,0,0,0,0,0,0,0,0,0,0
59,SFG-2014-06-06,2014-06-06,SFG,H,NYM,3B,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
60,SFG-2014-06-07,2014-06-07,SFG,H,NYM,3B,5,4,0,0,0,0,0,0,1,1,0,0,0,0,0
61,SFG-2014-06-08,2014-06-08,SFG,H,NYM,3B,4,4,0,2,0,0,0,0,0,0,1,0,0,0,0
62,SFG-2014-06-09,2014-06-09,SFG,H,WSN,3B,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0
63,SFG-2014-06-10,2014-06-10,SFG,H,WSN,3B,4,3,0,3,1,0,0,0,1,0,0,0,0,0,0
64,SFG-2014-06-11,2014-06-11,SFG,H,WSN,PH,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
65,SFG-2014-06-12,2014-06-12,SFG,H,WSN,3B,4,3,1,1,0,0,0,1,0,0,0,0,0,1,0
66,SFG-2014-06-13,2014-06-13,SFG,H,COL,3B,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0
67,SFG-2014-06-14,2014-06-14,SFG,H,COL,3B,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0
68,SFG-2014-06-15,2014-06-15,SFG,H,COL,3B,5,3,2,1,0,0,1,1,2,0,0,0,0,0,0
69,SFG-2014-06-17,2014-06-17,SFG,A,CHW,3B,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0
70,SFG-2014-06-18,2014-06-18,SFG,A,CHW,3B,5,4,1,2,1,0,0,1,0,0,1,0,0,1,0
71,SFG-2014-06-20,2014-06-20,SFG,A,ARI,3B,4,3,0,1,0,1,0,1,1,0,1,0,0,0,0
72,SFG-2014-06-21,2014-06-21,SFG,A,ARI,3B,5,5,1,3,0,0,0,2,0,0,0,0,0,0,0
73,SFG-2014-06-22,2014-06-22,SFG,A,ARI,3B,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0
74,SFG-2014-06-23,2014-06-23,SFG,H,SDP,3B,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
