,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP
0,ARI-2014-04-18,2014-04-18,ARI,A,LAD,LF,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0
1,ARI-2014-04-19,2014-04-19,ARI,A,LAD,RF,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0
2,ARI-2014-04-21,2014-04-21,ARI,A,CHC,RF,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0
3,ARI-2014-04-22,2014-04-22,ARI,A,CHC,LF,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0
4,ARI-2014-04-23,2014-04-23,ARI,A,CHC,LF,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0
5,ARI-2014-04-24,2014-04-24,ARI,A,CHC,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,ARI-2014-04-26,2014-04-26,ARI,H,PHI,LF,4,4,0,2,0,0,0,3,0,0,0,0,0,0,0
7,ARI-2014-04-27,2014-04-27,ARI,H,PHI,LF,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0
8,ARI-2014-04-28,2014-04-28,ARI,H,COL,LF,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
9,ARI-2014-04-29,2014-04-29,ARI,H,COL,PH LF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10,ARI-2014-04-30,2014-04-30,ARI,H,COL,LF,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0
11,ARI-2014-05-02,2014-05-02,ARI,A,SDP,LF,4,3,0,1,0,0,0,0,1,0,1,0,0,0,0
12,ARI-2014-05-04,2014-05-04,ARI,A,SDP,LF,4,4,1,1,0,0,0,0,0,0,2,0,0,0,0
13,ARI-2014-05-05,2014-05-05,ARI,A,MIL,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,ARI-2014-05-06,2014-05-06,ARI,A,MIL,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,ARI-2014-05-07,2014-05-07,ARI,A,MIL,LF,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0
16,ARI-2014-05-09,2014-05-09,ARI,A,CHW,LF,4,4,2,2,1,0,0,0,0,0,1,0,0,0,0
17,ARI-2014-05-10,2014-05-10,ARI,A,CHW,LF,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0
18,ARI-2014-05-11,2014-05-11,ARI,A,CHW,LF,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0
19,ARI-2014-05-13,2014-05-13,ARI,H,WSN,LF,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0
20,ARI-2014-05-14,2014-05-14,ARI,H,WSN,LF,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0
21,ARI-2014-05-17,2014-05-17,ARI,H,LAD,LF,5,2,1,1,0,0,0,0,3,0,1,0,0,0,0
22,ARI-2014-05-18,2014-05-18,ARI,H,LAD,LF,3,3,2,2,1,0,1,1,0,0,0,0,0,0,0
23,ARI-2014-05-20,2014-05-20,ARI,A,STL,LF,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
24,ARI-2014-05-21,2014-05-21,ARI,A,STL,LF,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0
25,ARI-2014-05-24,2014-05-24,ARI,A,NYM,LF,4,4,0,1,0,0,0,1,0,0,2,0,0,0,0
26,ARI-2014-05-25,2014-05-25,ARI,A,NYM,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
27,ARI-2014-05-25,2014-05-25,ARI,A,NYM,LF,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0
28,ARI-2014-05-26,2014-05-26,ARI,H,SDP,LF,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0
29,ARI-2014-05-27,2014-05-27,ARI,H,SDP,LF,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
30,ARI-2014-05-28,2014-05-28,ARI,H,SDP,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
31,ARI-2014-05-29,2014-05-29,ARI,H,CIN,LF,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0
32,ARI-2014-05-30,2014-05-30,ARI,H,CIN,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
33,ARI-2014-05-31,2014-05-31,ARI,H,CIN,LF RF,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0
34,ARI-2014-06-03,2014-06-03,ARI,A,COL,LF,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
35,ARI-2014-06-04,2014-06-04,ARI,A,COL,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,ARI-2014-06-05,2014-06-05,ARI,A,COL,PH,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
37,ARI-2014-06-07,2014-06-07,ARI,H,ATL,LF,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
38,ARI-2014-06-08,2014-06-08,ARI,H,ATL,LF,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0
39,ARI-2014-06-09,2014-06-09,ARI,H,HOU,PH,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40,ARI-2014-06-10,2014-06-10,ARI,H,HOU,PH,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
41,ARI-2014-06-11,2014-06-11,ARI,A,HOU,LF,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0
