,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf
0,ARI-2015-08-30,2015-08-30,ARI,H,OAK,5,4,1.0,0,1,0,0,0,1,1,1,0,0,0,2,1,0,0,99,525,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,COL-2015-09-01,2015-09-01,ARI,A,COL,2,1,0.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,232,0.392,6,0.167,0.0,0.0,0.0,0.167,0.167,0.0,0.0,0.167,0.0,87.5,0.395,6,0.167,0.0,0.0,0.0,0.167,0.167,0.0,0.0,0.167,0.0,87.5
2,COL-2015-09-02,2015-09-02,ARI,A,COL,5,5,1.0,0,2,1,0,0,0,0,0,0,0,0,1,4,4,0,0,580,0.376,8,0.125,0.0,0.0,0.0,0.25,0.125,0.0,0.0,0.25,0.0,94.625,0.378,8,0.125,0.0,0.0,0.0,0.25,0.125,0.0,0.0,0.25,0.0,94.625
3,CHC-2015-09-04,2015-09-04,ARI,A,CHC,5,5,1.1,1,1,0,0,1,0,0,3,0,0,0,0,2,0,0,1,500,0.399,13,0.154,0.077,0.0,0.0,0.154,0.077,0.0,0.0,0.154,0.0,102.846,0.404,13,0.154,0.077,0.0,0.0,0.154,0.077,0.0,0.0,0.154,0.0,102.846
4,CHC-2015-09-06,2015-09-06,ARI,A,CHC,4,4,1.0,1,1,0,0,1,0,0,2,0,0,0,0,2,2,0,1,400,0.404,18,0.111,0.056,0.0,0.056,0.111,0.056,0.0,0.0,0.278,0.0,102.056,0.411,18,0.111,0.056,0.0,0.056,0.111,0.056,0.0,0.0,0.278,0.0,102.056
5,ARI-2015-09-08,2015-09-08,ARI,H,SFG,3,3,0.2,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,315,0.426,22,0.091,0.045,0.0,0.091,0.091,0.045,0.0,0.0,0.318,0.0,101.682,0.436,22,0.091,0.045,0.0,0.091,0.091,0.045,0.0,0.0,0.318,0.0,101.682
6,ARI-2015-09-13,2015-09-13,ARI,H,LAD,6,4,1.0,0,1,0,0,0,2,0,1,0,0,0,1,2,0,1,4,630,0.425,25,0.08,0.08,0.0,0.08,0.08,0.04,0.0,0.0,0.32,0.0,102.08,0.435,25,0.08,0.08,0.0,0.08,0.08,0.04,0.0,0.0,0.32,0.0,102.08
7,SFG-2015-09-20,2015-09-20,ARI,A,SFG,4,4,1.0,0,1,1,0,0,0,0,2,0,0,0,0,2,1,1,6,384,0.419,26,0.077,0.077,0.0,0.077,0.115,0.0,0.0,0.0,0.308,0.0,102.192,0.423,31,0.097,0.065,0.0,0.065,0.129,0.032,0.0,0.0,0.29,0.0,102.645
8,LAD-2015-09-24,2015-09-24,ARI,A,LAD,6,5,1.1,0,1,0,0,0,0,0,2,1,0,0,0,3,1,1,3,576,0.404,23,0.043,0.087,0.0,0.087,0.087,0.0,0.0,0.0,0.391,0.0,96.913,0.411,35,0.086,0.086,0.0,0.057,0.114,0.029,0.0,0.0,0.314,0.0,101.886
9,SDP-2015-09-26,2015-09-26,ARI,A,SDP,2,2,0.2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,190,0.367,24,0.083,0.083,0.0,0.042,0.083,0.0,0.042,0.0,0.333,0.0,96.042,0.389,41,0.098,0.073,0.0,0.049,0.098,0.024,0.024,0.0,0.317,0.0,101.024
